1,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
42850,78c5db8d-d428-40af-ab7c-cfd9d1435b47,,,Nigeria,NGA,Akwa Ibom,Esit Eket,0,Edo 3 / Ebighi Okpono,0,Federal Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,4.66444568,8.076444527,GRID3_EHEALTH,11/11/2024,8.076444527,4.66444568
42851,6f2cb06c-81e7-4797-b5b4-683271323163,,,Nigeria,NGA,Cross River,Obubra,0,Osopong 1,0,Mfuma Ntrigon Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,6.3733832,8.4560154,GRID3_EHEALTH,11/11/2024,8.4560154,6.3733832
42852,77123284-ea41-444e-b5a6-caf47b09d334,,,Nigeria,NGA,Rivers,Ogu/Bolo,0,Ogu/Bolo 4,0,M Primary Bolo Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,4.66552,7.216396667,GRID3_EHEALTH,11/11/2024,7.216396667,4.66552
42853,66e5ca28-88eb-4a74-b82a-442ea659d5df,,,Nigeria,NGA,Cross River,Obudu,0,Ipong,0,Bedia Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,6.59238,9.12888,GRID3_EHEALTH,11/11/2024,9.12888,6.59238
42854,dcae1037-a8c3-472d-826f-bbf99bc1d8e2,,,Nigeria,NGA,Cross River,Obudu,0,Begiaba,0,Igwo Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,6.62465,9.12179,GRID3_EHEALTH,11/11/2024,9.12179,6.62465
42855,ddd57678-b3e5-4150-9565-4fedcc4a9c72,,,Nigeria,NGA,Cross River,Obubra,0,Osopong 1,0,Bene Kaba Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,6.3284,8.44378,GRID3_EHEALTH,11/11/2024,8.44378,6.3284
42856,0685a8ac-97bf-4cfe-881e-0b7e83c3eb50,,,Nigeria,NGA,Cross River,Ogoja,0,Nkum-Irede,0,Bagiki Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,6.47323,8.72341,GRID3_EHEALTH,11/11/2024,8.72341,6.47323
42857,43019546-3462-4758-8593-c550c8a07335,,,Nigeria,NGA,Akwa Ibom,Ibiono Ibom,0,Ibdoro / Ibiono Northern 1,0,Model Health Centre,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,5.28338,7.86073,GRID3_EHEALTH,11/11/2024,7.86073,5.28338
42858,996a92c4-d55f-42aa-8940-78d59cd257ec,,,Nigeria,NGA,Akwa Ibom,Onna,0,Awa 4,0,Atiampat Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,4.70084,7.87009,GRID3_EHEALTH,11/11/2024,7.87009,4.70084
42859,e0014c54-216e-47a6-8dbc-35480d696cdb,,,Nigeria,NGA,Akwa Ibom,Onna,0,Ukpana / Oniong West 1,0,Ikot Edor Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,4.61709134,7.836470482,GRID3_EHEALTH,11/11/2024,7.836470482,4.61709134
42860,0c5c1d1d-889a-4402-a3df-809f8371b27b,,,Nigeria,NGA,Benue,Ushongo,0,Mbagba,0,Mbagba Nkst Health Post,GRID3_EHEALTH,Private,Unknown,Primary,Health Post,7.060248333,9.118536667,GRID3_EHEALTH,11/11/2024,9.118536667,7.060248333
42861,19e9cf0e-fb73-469e-86a4-fa092ef40250,,,Nigeria,NGA,Akwa Ibom,Essien Udim,0,Ikpe Annang,0,Ukana Community Medical Centre,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,5.127275473,7.775140945,GRID3_EHEALTH,11/11/2024,7.775140945,5.127275473
42862,8ada0b98-22c1-465d-a003-02dd6c1c7e5a,,,Nigeria,NGA,Akwa Ibom,Nsit Ubium,0,Ibiakpan/Obotim 2,0,Ikot Ukobo Community Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,4.75756,7.93805,GRID3_EHEALTH,11/11/2024,7.93805,4.75756
42863,a38d427b-93a8-41a3-9ad3-916d740a07ee,,,Nigeria,NGA,Cross River,Obanliku,0,Bishiri South,0,Acha Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,6.617255341,9.260637145,GRID3_EHEALTH,11/11/2024,9.260637145,6.617255341
42864,2e7204c9-40b3-4f36-a5b3-100c44294857,,,Nigeria,NGA,Enugu,Udenu,0,Udunedem,0,St Theresas Hospital,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,6.911499024,7.508483887,GRID3_EHEALTH,11/11/2024,7.508483887,6.911499024
42865,d87e0f52-9f54-4b8e-8536-246d4dc81f9d,,,Nigeria,NGA,Cross River,Abi,0,Afafanyi/Igonigoni,0,Glorious Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,5.8346167,8.0022883,GRID3_EHEALTH,11/11/2024,8.0022883,5.8346167
42866,491d3438-64c9-4c09-ba04-093f54fcefa9,,,Nigeria,NGA,Cross River,Abi,0,Afafanyi/Igonigoni,0,Gloria Maternity,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Clinic,5.83452,8.00266,GRID3_EHEALTH,11/11/2024,8.00266,5.83452
42867,072952e3-b618-4d17-8ad0-38e1815d3f0d,,,Nigeria,NGA,Cross River,Abi,0,Afafanyi/Igonigoni,0,Diamon Hill Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,5.834899903,8.001708985,GRID3_EHEALTH,11/11/2024,8.001708985,5.834899903
42868,bcfbd242-63d2-46b5-8c2d-ef24cbcefe2a,,,Nigeria,NGA,Osun,Osogbo,0,Akepe / Eketa,0,Covenant Consultant Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.763283333,4.570846667,GRID3_EHEALTH,11/11/2024,4.570846667,7.763283333
42869,de786916-8e15-4cc1-82fc-9da01c53c5e3,,,Nigeria,NGA,Osun,Osogbo,0,Popo,0,Iyiola Medical Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.779748333,4.554983333,GRID3_EHEALTH,11/11/2024,4.554983333,7.779748333
42870,30a07a55-78a7-44a6-b6b6-f7dcd8ca14d3,,,Nigeria,NGA,Osun,Ilesa East,0,Oke-Opo / Isare,0,Iwikun Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.55971,4.73168,GRID3_EHEALTH,11/11/2024,4.73168,7.55971
42871,4d5936d0-3850-418d-b8e0-31ecde64ead4,,,Nigeria,NGA,Osun,Atakumosa East,0,Odogbo,0,Aye Oke Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.363423333,4.687463333,GRID3_EHEALTH,11/11/2024,4.687463333,7.363423333
42872,bc9740b6-f7df-4f51-96cb-e2a17e5c5b61,,,Nigeria,NGA,Osun,Olorunda,0,Akogun,0,Tolanik Medical Center,GRID3_EHEALTH,Private,Unknown,Secondary,Primary Health Clinic,7.803436667,4.537983333,GRID3_EHEALTH,11/11/2024,4.537983333,7.803436667
42873,e01ca48a-5eda-44af-8128-68c326791dae,,,Nigeria,NGA,Osun,Ifelodun,0,Oke-Iroko 1,0,Ogooluwa Maternity Home,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.91578815,4.662504373,GRID3_EHEALTH,11/11/2024,4.662504373,7.91578815
42874,e759b539-c95c-4f2a-9d92-57e8328c4bdf,,,Nigeria,NGA,Anambra,Ekwusigo,0,Uruokwe,0,Ifeanyi Chukwu Maternity Home,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,5.93931,6.857485,GRID3_EHEALTH,11/11/2024,6.857485,5.93931
43390,112e2204-936d-4c9f-8cc7-de2aa6b8bec6,,,Nigeria,NGA,Jigawa,Dutse,0,Jigawar Tsada,0,Gurarraji Health Post,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,11.690956,9.325301,GRID3_EHEALTH,11/11/2024,9.325301,11.690956
42876,b18d04f3-f3a7-49ae-94f6-49a4c670a226,,,Nigeria,NGA,Osun,Ilesa East,0,Oke-Opo / Isare,0,Iwikun Health Clinic,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,7.56048584,4.731689453,GRID3_EHEALTH,11/11/2024,4.731689453,7.56048584
42877,1245f643-5e23-4f8e-987b-74ee8efd7261,,,Nigeria,NGA,Osun,Ife Central,0,Iremo 1,0,Oau Complex Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.520822251,4.51657149,GRID3_EHEALTH,11/11/2024,4.51657149,7.520822251
42878,2765c4a7-c1c6-40e3-bc4f-cf58e959c702,,,Nigeria,NGA,Osun,Ife East,0,Modakeke 2,0,Faith Maternity Home,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,7.49534,4.51366,GRID3_EHEALTH,11/11/2024,4.51366,7.49534
42879,cda3d76a-4aec-4d55-b4b8-205c71ca4cbe,,,Nigeria,NGA,Osun,Ife Central,0,Iremo 2,0,Ojuolape Maternity Home,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,7.52465,4.57803,GRID3_EHEALTH,11/11/2024,4.57803,7.52465
42880,6f609cf1-22f2-4958-a787-f359335e23e0,,,Nigeria,NGA,Osun,Ifelodun,0,Oke-Iroko 1,0,Emiloju Hospital,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.91961,4.66918,GRID3_EHEALTH,11/11/2024,4.66918,7.91961
42881,097a02f7-8317-435a-a316-9683a1ecdf30,,,Nigeria,NGA,Osun,Ede North,0,Sagba-Abogunde,0,Asunmo Hospital,GRID3_EHEALTH,Public,Unknown,Primary,Unknown,7.734616211,4.429801255,GRID3_EHEALTH,11/11/2024,4.429801255,7.734616211
42882,87444dda-9c3f-4473-b354-5c1b09eed3d6,,,Nigeria,NGA,Osun,Olorunda,0,Orisunbare,0,Egbeda Mdgs Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.797563667,4.653600637,GRID3_EHEALTH,11/11/2024,4.653600637,7.797563667
42883,69341f42-82ac-410d-845b-8dd72614701e,,,Nigeria,NGA,Osun,Osogbo,0,Popo,0,Laotel Hospital,GRID3_EHEALTH,Public,Unknown,Primary,Unknown,7.778861711,4.551543569,GRID3_EHEALTH,11/11/2024,4.551543569,7.778861711
42884,16ab33e0-aaaa-4e2a-b5bc-74c7bc419bed,,,Nigeria,NGA,Osun,Ifelodun,0,Isale Ikirun,0,Oyinade Medical Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.930312986,4.661821166,GRID3_EHEALTH,11/11/2024,4.661821166,7.930312986
42885,3a283b49-fe09-4288-8949-3e723c1a0f1b,,,Nigeria,NGA,Osun,Egbedore,0,Aro / Ojo,0,Oke Awesin Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.814631667,4.475736667,GRID3_EHEALTH,11/11/2024,4.475736667,7.814631667
42886,cc73fdc5-6e88-4286-84d9-0289739df793,,,Nigeria,NGA,Osun,Ifedayo,0,Co-Op,0,Mdg Ora Igbomina Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,8.036946667,5.037366667,GRID3_EHEALTH,11/11/2024,5.037366667,8.036946667
42887,d22b5410-6e78-47fc-9110-651d1b74d176,,,Nigeria,NGA,Osun,Egbedore,0,Aro / Ojo,0,Afolu Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.826568333,4.480708333,GRID3_EHEALTH,11/11/2024,4.480708333,7.826568333
42888,e46bb882-a3a1-46dd-9281-9180e87645aa,,,Nigeria,NGA,Osun,Ifedayo,0,Akesin,0,Ejifunmi Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.996415,5.004975,GRID3_EHEALTH,11/11/2024,5.004975,7.996415
42889,717327d6-9f8f-4e8c-886a-d11c430943dc,,,Nigeria,NGA,Benue,Ohimini,0,Awume Icho,0,Ohimini Primary Health Care Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.241458333,7.907346667,GRID3_EHEALTH,11/11/2024,7.907346667,7.241458333
43391,49cd0913-d283-41e7-99e5-5b81e11b3ff2,,,Nigeria,NGA,Jigawa,Guri,0,Abunabo,0,Modern Primary Health Care,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,12.48454,10.58132,GRID3_EHEALTH,11/11/2024,10.58132,12.48454
43392,6125ef23-63f6-4a16-8c01-5627d1d6c893,,,Nigeria,NGA,Jigawa,Birnin Kudu,0,Sundimina,0,Dokori Health Post,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,11.683637,9.581862,GRID3_EHEALTH,11/11/2024,9.581862,11.683637
42892,be387668-8da3-4c4e-b857-7dc8b0cfb12d,,,Nigeria,NGA,Benue,Ohimini,0,Oglewu Icho,0,Ugene Ehaje Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.283508301,7.950073242,GRID3_EHEALTH,11/11/2024,7.950073242,7.283508301
42893,2688c581-1c1c-416b-8af9-5e8308a451cf,,,Nigeria,NGA,Benue,Ushongo,0,Mbagba,0,St Marys Alumuku Primary Health Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.058273521,9.123602469,GRID3_EHEALTH,11/11/2024,9.123602469,7.058273521
42894,99f88afc-7f27-4092-912d-98dd9ee64df7,,,Nigeria,NGA,Benue,Makurdi,0,Central South Mission,0,Musab Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.7387512,8.5232993,GRID3_EHEALTH,11/11/2024,8.5232993,7.7387512
42895,40a24eac-cd2d-4965-8003-8c58b1210adb,,,Nigeria,NGA,Benue,Ohimini,0,Awume Ehaje,0,Awume Ehaje Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.240722656,7.842285157,GRID3_EHEALTH,11/11/2024,7.842285157,7.240722656
42896,ff5e00c3-5f53-4976-bc9a-d621b4ba8d2a,,,Nigeria,NGA,Benue,Okpokwu,0,Okonobo,0,Omlokpo Omlokpo Primary Health Care Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.12031,7.92612,GRID3_EHEALTH,11/11/2024,7.92612,7.12031
42897,5e92bb75-4c11-4524-a343-3534559d5a7a,,,Nigeria,NGA,Benue,Ushongo,0,Utange (Ushongo),0,St Jocinta Utange Health Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.037791667,9.284875,GRID3_EHEALTH,11/11/2024,9.284875,7.037791667
42898,fc596fe2-6643-4b17-9426-a106c7315f37,,,Nigeria,NGA,Benue,Ohimini,0,Ochobo,0,Ekwu Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.141253333,7.978198333,GRID3_EHEALTH,11/11/2024,7.978198333,7.141253333
42899,646a529a-6d1e-43f9-95bd-488c132e83e7,,,Nigeria,NGA,Benue,Ushongo,0,Mbagwaza,0,Local Government Ikpaikpam Primary Health Clinic,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.032275,9.179143333,GRID3_EHEALTH,11/11/2024,9.179143333,7.032275
42900,04292a6c-1ac3-4330-84a5-0bdf4c2af7db,,,Nigeria,NGA,Osun,Ayedaade,0,Obalufon,0,National Development Agency Primary Health Care,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.333193333,4.328606667,GRID3_EHEALTH,11/11/2024,4.328606667,7.333193333
42901,e4b8e594-2ea9-4dda-b62f-e3fe96c1822d,,,Nigeria,NGA,Osun,Ila,0,Isedo 2,0,Idi Agbon Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,8.023395,4.916558333,GRID3_EHEALTH,11/11/2024,4.916558333,8.023395
43393,76b6d23b-f5cb-4670-98f0-b06264b38144,,,Nigeria,NGA,Jigawa,Malam Madori,0,Fateka,0,Suga Health Post,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,12.45928888,10.02409613,GRID3_EHEALTH,11/11/2024,10.02409613,12.45928888
43394,29df9e8b-2294-4a9e-a4c1-a3f613080e03,,,Nigeria,NGA,Jigawa,Dutse,0,Jigawar Tsada,0,Malamawa Health Post,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,11.6962685,9.337968,GRID3_EHEALTH,11/11/2024,9.337968,11.6962685
42904,acffc903-ff12-4250-b52c-09af9159cc07,,,Nigeria,NGA,Benue,Ushongo,0,Mbagwaza,0,Ajima Health Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,6.979153333,9.196778333,GRID3_EHEALTH,11/11/2024,9.196778333,6.979153333
42905,67c0059b-0637-4b9e-a3e6-debc4d7c7dc1,,,Nigeria,NGA,Benue,Vandeikya,0,Mbagbam,0,New Central Mbajima Ute Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,6.863456667,9.12187,GRID3_EHEALTH,11/11/2024,9.12187,6.863456667
42906,ddf1cdaa-d476-4e51-9bb8-eee7bc812a3a,,,Nigeria,NGA,Benue,Kwande,0,Menev,0,Oostra Gum Ushongo Town Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,6.94308,9.261431667,GRID3_EHEALTH,11/11/2024,9.261431667,6.94308
42907,a95267a0-b05b-4aa3-9977-889a657447fc,,,Nigeria,NGA,Osun,Boripe,0,Isale Asa 9,0,Ultimate Convalescent Health Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.933136667,4.715468333,GRID3_EHEALTH,11/11/2024,4.715468333,7.933136667
42908,2aac5acf-fcf1-4e78-9b6e-c95105741126,,,Nigeria,NGA,Benue,Okpokwu,0,Amejo,0,St Christopher Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Unknown,7.15209961,7.794677735,GRID3_EHEALTH,11/11/2024,7.794677735,7.15209961
42909,d5f104c5-bb24-4aa8-9adb-3df203b4a261,,,Nigeria,NGA,Benue,Kwande,0,Katsina-Ala Township,0,Lintex Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,6.911315918,9.24407959,GRID3_EHEALTH,11/11/2024,9.24407959,6.911315918
42910,b5634be8-5fc9-40c1-95a6-13c2aa6a26b2,,,Nigeria,NGA,Benue,Otukpo,0,Ewulo,0,Mevico Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.210876465,8.15032959,GRID3_EHEALTH,11/11/2024,8.15032959,7.210876465
42911,2c8abe12-5166-45d4-82a0-1b6c180e038f,,,Nigeria,NGA,Benue,Ushongo,0,Mbayegh-Kyer,0,Kartyo Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.18565268,8.935785289,GRID3_EHEALTH,11/11/2024,8.935785289,7.18565268
42912,d96d6118-8919-45ba-a739-6755e058251e,,,Nigeria,NGA,Osun,Odo Otin,0,Olukotun,0,Alaafia Loju Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,8.006616667,4.669616667,GRID3_EHEALTH,11/11/2024,4.669616667,8.006616667
42913,4b643fdd-071b-4e0c-affc-5d3f8a459ee2,,,Nigeria,NGA,Benue,Makurdi,0,Clerk Mission,0,St Patumi Hospital,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.73386,8.54236,GRID3_EHEALTH,11/11/2024,8.54236,7.73386
42914,58320e89-dab0-45f9-851e-d1cb5ebf1ade,,,Nigeria,NGA,Benue,Makurdi,0,Central South Mission,0,Yima Clinic,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.72879,8.53332,GRID3_EHEALTH,11/11/2024,8.53332,7.72879
42915,491049ec-4e80-474c-bd8f-bb4b33e6da5f,,,Nigeria,NGA,Benue,Makurdi,0,Clerk Mission,0,Devine Love Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,7.727818333,8.535796667,GRID3_EHEALTH,11/11/2024,8.535796667,7.727818333
42916,870a3174-da31-4266-be3e-83047cd1ea5b,,,Nigeria,NGA,Benue,Ushongo,0,Ikov,0,Tyson Lessel Maternity Clinic,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,7.13136,9.02057,GRID3_EHEALTH,11/11/2024,9.02057,7.13136
42917,5fb9eacd-e4d9-4f1f-a903-7f4a50ebe16d,,,Nigeria,NGA,Benue,Vandeikya,0,Tsambe,0,Mbajor Child Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,6.924679769,9.146722718,GRID3_EHEALTH,11/11/2024,9.146722718,6.924679769
42918,92ac0373-9a23-4829-bfd9-eb80e5dda196,,,Nigeria,NGA,Benue,Ohimini,0,Awume Ehaje,0,Ogene Ogene Amejo Primary Health Care Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.18897,7.850886667,GRID3_EHEALTH,11/11/2024,7.850886667,7.18897
42919,8b7edddf-696a-44e8-9014-96b2d18996e3,,,Nigeria,NGA,Benue,Kwande,0,Mbayoo,0,Adikpo Nkst Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Unknown,6.88535,9.239483333,GRID3_EHEALTH,11/11/2024,9.239483333,6.88535
42920,398568cd-16d0-4211-9644-28cfbca3f2f6,,,Nigeria,NGA,Osun,Boripe,0,Oke Aree 11,0,Eripa Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.942641395,4.73976093,GRID3_EHEALTH,11/11/2024,4.73976093,7.942641395
42921,ff55e3b9-ebae-4fba-9176-6ae426bf4ce6,,,Nigeria,NGA,Osun,Egbedore,0,Awo,0,Iragberi Comprehensive Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.778256667,4.376276667,GRID3_EHEALTH,11/11/2024,4.376276667,7.778256667
42922,023aaa27-4812-4f36-8575-9920c054547d,,,Nigeria,NGA,Osun,Boluwaduro,0,Oke Omi 1,0,Ofani Comprehensive Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.95383,4.79772,GRID3_EHEALTH,11/11/2024,4.79772,7.95383
42923,6292c4b5-371b-43c3-a1bd-ddafb86435b5,,,Nigeria,NGA,Akwa Ibom,Ikot Ekpene,0,Ikot Ekpene Urban,0,Women Health Centre Ikot Ikpong Urukuso,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,5.174966375,7.728486375,GRID3_EHEALTH,11/11/2024,7.728486375,5.174966375
42924,9cebb156-9b86-44ec-8d42-2fc8eddb2dec,,,Nigeria,NGA,Osun,Boluwaduro,0,Iresi 2 10,0,Ikefin Iresi Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.938121667,4.828628333,GRID3_EHEALTH,11/11/2024,4.828628333,7.938121667
42925,697e4ffc-8f47-4c1a-91bb-88aae08590cb,,,Nigeria,NGA,Osun,Boluwaduro,0,Iresi 2 10,0,Unknown Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.937833333,4.846141667,GRID3_EHEALTH,11/11/2024,4.846141667,7.937833333
43395,436fde87-2af3-4f30-9960-19a589fe9e4a,,,Nigeria,NGA,Jigawa,Gwaram,0,Sara,0,Dankoshe Health Clinic,GRID3_EHEALTH,Unknown,Unknown,Unknown,Unknown,11.33852153,9.74222448,GRID3_EHEALTH,11/11/2024,9.74222448,11.33852153
42927,150127be-9e66-42b3-b5d4-a05931674d9b,,,Nigeria,NGA,Osun,Ayedaade,0,Ijugbe / Amola,0,Ilude Odeomu Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,7.53991,4.39644,GRID3_EHEALTH,11/11/2024,4.39644,7.53991
42928,3ad20445-0fa7-4817-8949-cfec460dfc6d,,,Nigeria,NGA,Benue,Ushongo,0,Utange (Ushongo),0,Ayankaa Igba Ukyor Ikyoy Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.061356667,9.32532,GRID3_EHEALTH,11/11/2024,9.32532,7.061356667
42929,1eb58920-3ca2-4ca3-a26b-c1028ed049c3,,,Nigeria,NGA,Benue,Okpokwu,0,Amejo,0,Inalegwu Effoyo Edumoga Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.152326667,7.803328333,GRID3_EHEALTH,11/11/2024,7.803328333,7.152326667
42930,c6974b87-6650-4464-a591-d1b01cf5b695,,,Nigeria,NGA,Benue,Ohimini,0,Agadagba,0,Saint Cecilias Clinic and Maternity Home,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.149363333,7.928841667,GRID3_EHEALTH,11/11/2024,7.928841667,7.149363333
42931,a8dd4743-fa0a-418c-9bf2-13dcc63cab0a,,,Nigeria,NGA,Osun,Ila,0,Isedo 2,0,Ifeolu Health Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,8.023645,4.913925,GRID3_EHEALTH,11/11/2024,4.913925,8.023645
42932,eed9fdb0-d9ca-42a6-8f68-e57bddcf67e0,,,Nigeria,NGA,Benue,Makurdi,0,Mbalagh,0,Ochogbe Agboughul Health Post,GRID3_EHEALTH,Unknown,Unknown,Primary,Health Post,7.7388,8.49471,GRID3_EHEALTH,11/11/2024,8.49471,7.7388
42933,f5afa8a7-b4d3-4b4d-963e-93e040c978f7,,,Nigeria,NGA,Benue,Ohimini,0,Onyagede Ehaje,0,Adankali Primary Health Care,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,7.31676,7.84925,GRID3_EHEALTH,11/11/2024,7.84925,7.31676
42934,6fefcbc9-1265-4310-873e-3fe0a3790ca8,,,Nigeria,NGA,Benue,Ohimini,0,Ehatokpe,0,Anwule Primary Health Care,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,7.26094,8.00083,GRID3_EHEALTH,11/11/2024,8.00083,7.26094
42935,9a3e7887-5d74-47f4-9c1b-18d4d4ec945e,,,Nigeria,NGA,Benue,Kwande,0,Menev,0,City Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,6.9445947,9.2565853,GRID3_EHEALTH,11/11/2024,9.2565853,6.9445947
42936,0964c5d0-8e4d-4049-80e6-c3abdd8db61f,,,Nigeria,NGA,Benue,Ushongo,0,Mbagwaza,0,Precious Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.009176667,9.195271667,GRID3_EHEALTH,11/11/2024,9.195271667,7.009176667
42937,9c1345a6-8610-4dde-a7a6-237e88af6ffe,,,Nigeria,NGA,Benue,Ushongo,0,Ikov,0,Nyagba Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.21692,8.980711667,GRID3_EHEALTH,11/11/2024,8.980711667,7.21692
42938,bea88356-c44a-48c1-bab7-9b829b19fab3,,,Nigeria,NGA,Benue,Ushongo,0,Mbayegh-Kyer,0,Akighir Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,7.146995,8.893221667,GRID3_EHEALTH,11/11/2024,8.893221667,7.146995
42939,825e34ee-8f02-4c0d-8b48-e26f5fb961af,,,Nigeria,NGA,Benue,Ushongo,0,Mbagwaza,0,God Grace Gbem Tsambe Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,6.9695225,9.1432102,GRID3_EHEALTH,11/11/2024,9.1432102,6.9695225
